Year,Month,Day,Precipitation
2018,3,14,21.48
2018,3,15,44.86
2018,3,16,0.0
2018,3,17,0.0
2018,3,18,0.0
2018,3,19,9.65
2018,3,20,52.1
2018,3,21,3.2
2018,3,22,5.890000000000001
2018,3,23,0.4
2018,3,24,0.0
2018,3,25,0.0
2018,3,26,31.93
2018,3,27,12.02
2018,3,28,26.189999999999998
2018,3,29,4.74
2018,3,30,63.8
2018,3,31,48.25
2018,4,1,2.16
2018,4,2,4.56
2018,4,3,15.75
2018,4,4,16.31
2018,4,5,0.0
2018,4,6,0.0
2018,4,7,0.0
2018,4,8,0.0
2018,4,9,0.0
2018,4,10,0.0
2018,4,11,0.0
2018,4,12,0.0
2018,4,13,0.0
2018,4,14,0.2
2018,4,15,81.39
2018,4,16,7.57
2018,4,17,0.0
2018,4,18,0.0
2018,4,19,0.0
2018,4,20,0.0
2018,4,21,0.0
2018,4,22,0.0
2018,4,23,0.0
2018,4,24,0.0
2018,4,25,0.0
2018,4,26,0.0
2018,4,27,0.0
2018,4,28,0.0
2018,4,29,0.0
2018,4,30,0.0
2018,5,1,0.0
2018,5,2,0.0
2018,5,3,0.0
2018,5,4,0.0
2018,5,5,0.0
2018,5,6,0.0
2018,5,7,2.19
2018,5,8,0.0
2018,5,9,0.0
2018,5,10,0.0
2018,5,11,0.0
2018,5,12,0.0
2018,5,13,2.2
2018,5,14,0.0
2018,5,15,0.0
2018,5,16,0.0
2018,5,17,0.0
2018,5,18,0.0
2018,5,19,30.770000000000003
2018,5,20,0.0
2018,5,21,0.0
2018,5,22,0.0
2018,5,23,0.0
2018,5,24,0.0
2018,5,25,0.0
2018,5,26,0.0
2018,5,27,0.0
2018,5,28,0.0
2018,5,29,0.0
2018,5,30,0.0
2018,5,31,0.0
2018,6,1,0.0
2018,6,2,0.0
2018,6,3,3.4000000000000004
2018,6,4,0.2
2018,6,5,0.8
2018,6,6,0.0
2018,6,7,6.98
2018,6,8,1.4000000000000001
2018,6,9,0.0
2018,6,10,0.0
2018,6,11,0.0
2018,6,12,0.0
2018,6,13,28.42
2018,6,14,3.3800000000000003
2018,6,15,0.8
2018,6,16,0.0
2018,6,17,0.4
2018,6,18,0.0
2018,6,19,0.0
2018,6,20,0.0
2018,6,21,0.0
2018,6,22,0.0
2018,6,23,0.0
2018,6,24,0.0
2018,6,25,0.0
2018,6,26,0.0
2018,6,27,0.0
2018,6,28,0.0
2018,6,29,0.0
2018,6,30,0.0
2018,7,1,0.0
2018,7,2,0.0
2018,7,3,0.2
2018,7,4,0.0
2018,7,5,0.0
2018,7,6,0.0
2018,7,7,0.0
2018,7,8,0.0
2018,7,9,0.0
2018,7,10,0.0
2018,7,11,0.4
2018,7,12,0.0
2018,7,13,0.0
2018,7,14,0.0
2018,7,15,0.0
2018,7,16,0.0
2018,7,17,0.0
2018,7,18,0.0
2018,7,19,0.0
2018,7,20,0.0
2018,7,21,0.0
2018,7,22,0.6000000000000001
2018,7,23,0.0
2018,7,24,0.0
2018,7,25,0.0
2018,7,26,0.0
2018,7,27,0.0
2018,7,28,0.0
2018,7,29,0.0
2018,7,30,0.0
2018,7,31,31.39
2018,8,1,5.16
2018,8,2,3.37
2018,8,3,14.620000000000001
2018,8,4,1.0
2018,8,5,0.4
2018,8,6,10.71
2018,8,7,0.8
2018,8,8,0.6000000000000001
2018,8,9,2.59
2018,8,10,0.2
2018,8,11,0.0
2018,8,12,0.2
2018,8,13,0.2
2018,8,14,0.0
2018,8,15,0.2
2018,8,16,0.6000000000000001
2018,8,17,1.6
2018,8,18,0.2
2018,8,19,0.2
2018,8,20,0.0
2018,8,21,0.0
2018,8,22,0.0
2018,8,23,0.0
2018,8,24,0.0
2018,8,25,15.56
2018,8,26,8.89
2018,8,27,0.79
2018,8,28,0.0
2018,8,29,0.2
2018,8,30,0.0
2018,8,31,0.0
2018,9,1,0.0
2018,9,2,0.0
2018,9,3,3.3800000000000003
2018,9,4,6.32
2018,9,5,2.39
2018,9,6,0.0
2018,9,7,0.0
2018,9,8,0.0
2018,9,9,0.0
2018,9,10,0.0
2018,9,11,0.0
2018,9,12,0.0
2018,9,13,0.0
2018,9,14,57.91
2018,9,15,6.2
2018,9,16,0.2
2018,9,17,1.8
2018,9,18,42.839999999999996
2018,9,19,0.0
2018,9,20,13.920000000000002
2018,9,21,7.170000000000001
2018,9,22,0.0
2018,9,23,0.0
2018,9,24,0.0
2018,9,25,0.0
2018,9,26,0.0
2018,9,27,0.99
2018,9,28,0.2
2018,9,29,0.6000000000000001
2018,9,30,7.9
2018,10,1,9.4
2018,10,2,1.0
2018,10,3,0.4
2018,10,4,0.2
2018,10,5,0.2
2018,10,6,0.0
2018,10,7,0.2
2018,10,8,0.2
2018,10,9,0.2
2018,10,10,0.0
2018,10,11,0.2
2018,10,12,0.2
2018,10,13,0.2
2018,10,14,0.0
2018,10,15,0.2
2018,10,16,0.0
2018,10,17,0.2
2018,10,18,0.0
2018,10,19,0.0
2018,10,20,0.0
2018,10,21,0.0
2018,10,22,0.0
2018,10,23,0.0
2018,10,24,0.0
2018,10,25,0.0
2018,10,26,0.0
2018,10,27,0.2
2018,10,28,0.0
2018,10,29,0.0
2018,10,30,0.0
2018,10,31,0.0
2018,11,1,0.0
2018,11,2,0.0
2018,11,3,0.2
2018,11,4,0.0
2018,11,5,0.0
2018,11,6,0.0
2018,11,7,0.0
2018,11,8,0.0
2018,11,9,0.0
2018,11,10,0.0
2018,11,11,0.0
2018,11,12,0.0
2018,11,13,0.0
2018,11,14,0.0
2018,11,15,0.0
2018,11,16,0.0
2018,11,17,0.0
2018,11,18,0.0
2018,11,19,0.0
2018,11,20,0.0
2018,11,21,0.0
2018,11,22,0.0
2018,11,23,0.0
2018,11,24,0.0
2018,11,25,0.0
2018,11,26,0.0
2018,11,27,0.0
2018,11,28,0.0
2018,11,29,0.0
2018,11,30,0.0
2018,12,1,0.0
2018,12,2,0.0
2018,12,3,0.0
2018,12,4,0.0
2018,12,5,0.0
2018,12,6,0.0
2018,12,7,0.0
2018,12,8,0.0
2018,12,9,0.0
2018,12,10,0.0
2018,12,11,0.0
2018,12,12,0.0
2018,12,13,0.0
2018,12,14,0.0
2018,12,15,0.0
2018,12,16,0.0
2018,12,17,0.0
2018,12,18,0.0
2018,12,19,0.0
2018,12,20,0.0
2018,12,21,0.0
2018,12,22,0.0
2018,12,23,0.0
2018,12,24,0.0
2018,12,25,0.0
2018,12,26,0.0
2018,12,27,0.0
2018,12,28,0.0
2018,12,29,0.0
2018,12,30,0.0
2018,12,31,0.0
2019,1,1,0.0
2019,1,2,0.0
2019,1,3,0.0
2019,1,4,0.0
2019,1,5,0.0
2019,1,6,0.0
2019,1,7,0.0
2019,1,8,0.0
2019,1,9,0.0
2019,1,10,0.0
2019,1,11,0.0
2019,1,12,0.0
2019,1,13,0.0
2019,1,14,0.0
2019,1,15,0.0
2019,1,16,0.0
2019,1,17,0.0
2019,1,18,0.0
2019,1,19,0.0
2019,1,20,0.0
2019,1,21,0.0
2019,1,22,0.0
2019,1,23,0.0
2019,1,24,0.0
2019,1,25,0.0
2019,1,26,0.0
2019,1,27,0.0
2019,1,28,0.0
2019,1,29,0.0
2019,1,30,0.0
2019,1,31,0.0
2019,2,1,0.0
2019,2,2,0.0
2019,2,3,0.0
2019,2,4,0.0
2019,2,5,0.0
2019,2,6,0.0
2019,2,7,0.0
2019,2,8,0.0
2019,2,9,0.0
2019,2,10,0.0
2019,2,11,0.0
2019,2,12,0.0
2019,2,13,0.0
2019,2,14,0.0
2019,2,15,0.0
2019,2,16,0.0
2019,2,17,0.0
2019,2,18,0.0
2019,2,19,0.0
2019,2,20,0.0
2019,2,21,0.0
2019,2,22,0.0
2019,2,23,0.0
2019,2,24,0.0
2019,2,25,0.0
2019,2,26,0.0
2019,2,27,0.0
2019,2,28,0.0
2019,3,1,0.0
2019,3,2,0.0
2019,3,3,0.0
2019,3,4,0.0
2019,3,5,0.0
2019,3,6,0.0
2019,3,7,0.0
2019,3,8,0.0
2019,3,9,0.0
2019,3,10,0.0
2019,3,11,0.0
2019,3,12,0.0
2019,3,13,0.0
2019,3,14,0.0
2019,3,15,0.0
2019,3,16,0.0
2019,3,17,0.0
2019,3,18,0.0
2019,3,19,0.0
2019,3,20,0.0
2019,3,21,0.0
2019,3,22,0.0
2019,3,23,0.0
2019,3,24,0.0
2019,3,25,0.0
2019,3,26,0.0
2019,3,27,0.0
2019,3,28,0.0
2019,3,29,0.0
2019,3,30,0.0
2019,3,31,0.0
2019,4,1,0.0
2019,4,2,0.0
2019,4,3,0.0
2019,4,4,0.0
2019,4,5,0.0
2019,4,6,0.0
2019,4,7,0.0
2019,4,8,0.0
2019,4,9,0.0
2019,4,10,0.0
2019,4,11,0.0
2019,4,12,0.0
2019,4,13,0.0
2019,4,14,0.0
2019,4,15,0.0
2019,4,16,0.0
2019,4,17,0.0
2019,4,18,0.0
2019,4,19,0.0
2019,4,20,0.0
2019,4,21,0.0
2019,4,22,0.0
2019,4,23,0.0
2019,4,24,0.0
2019,4,25,0.0
2019,4,26,0.0
2019,4,27,0.0
2019,4,28,0.0
2019,4,29,0.0
2019,4,30,0.0
2019,5,1,0.0
2019,5,2,0.0
2019,5,3,0.0
2019,5,4,0.0
2019,5,5,0.0
2019,5,6,0.0
2019,5,7,0.0
2019,5,8,0.0
2019,5,9,0.0
2019,5,10,0.0
2019,5,11,0.0
2019,5,12,0.0
2019,5,13,0.0
2019,5,14,0.0
2019,5,15,0.0
2019,5,16,0.0
2019,5,17,0.0
2019,5,18,0.0
2019,5,19,0.0
2019,5,20,0.0
2019,5,21,0.0
2019,5,22,0.0
2019,5,23,0.0
2019,5,24,0.0
2019,5,25,0.0
2019,5,26,0.0
2019,5,27,0.0
2019,5,28,0.0
2019,5,29,0.0
2019,5,30,0.0
2019,5,31,0.0
2019,6,1,0.0
2019,6,2,0.0
2019,6,3,0.0
2019,6,4,0.0
2019,6,5,0.0
2019,6,6,0.0
2019,6,7,0.0
2019,6,8,0.0
2019,6,9,0.0
2019,6,10,0.0
2019,6,11,0.0
2019,6,12,0.0
2019,6,13,0.0
2019,6,14,0.0
2019,6,15,0.0
2019,6,16,0.0
2019,6,17,0.0
2019,6,18,0.0
2019,6,19,0.0
2019,6,20,0.0
2019,6,21,0.0
2019,6,22,0.0
2019,6,23,0.0
2019,6,24,0.0
2019,6,25,0.0
2019,6,26,0.0
2019,6,27,0.0
2019,6,28,0.0
2019,6,29,0.0
2019,6,30,0.0
2019,7,1,0.0
2019,7,2,0.0
2019,7,3,0.0
2019,7,4,0.0
2019,7,5,0.0
2019,7,6,0.0
2019,7,7,0.0
2019,7,8,0.0
2019,7,9,0.0
2019,7,10,0.0
2019,7,11,0.0
2019,7,12,0.0
2019,7,13,0.0
2019,7,14,0.0
2019,7,15,0.0
2019,7,26,0.0
2019,7,27,0.0
2019,7,29,0.0
2019,7,30,0.0
2019,7,31,0.0
2019,8,1,0.0
2019,8,2,0.0
2019,8,3,0.0
2019,8,4,0.0
2019,8,5,0.0
2019,8,6,0.0
2019,8,7,0.0
2019,8,8,0.0
2019,8,9,0.0
2019,8,10,0.0
2019,8,11,0.0
2019,8,12,0.0
2019,8,13,0.0
2019,8,14,0.0
2019,8,15,0.0
2019,8,16,0.0
2019,8,17,0.0
2019,8,18,0.0
2019,8,19,0.0
2019,8,20,0.0
2019,8,21,1.18
2019,8,22,0.5900000000000001
2019,8,23,0.39
2019,8,24,0.0
2019,8,25,0.0
2019,8,26,0.0
2019,8,27,0.0
2019,8,28,0.0
2019,8,30,0.0
2019,8,31,0.0
2019,9,1,0.0
2019,9,2,9.66
2019,9,3,0.5900000000000001
2019,9,4,0.0
2019,9,5,0.0
2019,9,6,0.0
2019,9,7,0.99
2019,9,8,7.37
2019,9,9,26.22
2019,9,10,0.2
2019,9,11,2.3600000000000003
2019,9,12,1.1800000000000002
2019,9,13,0.0
2019,9,14,9.83
2019,9,15,0.2
2019,9,16,0.2
2019,9,17,0.2
2019,9,18,0.0
2019,9,19,0.0
2019,9,20,0.0
2019,9,21,0.98
2019,9,22,0.0
2019,9,23,0.2
2019,9,24,513.91
2019,9,25,0.0
2019,9,26,0.0
2019,9,27,3.34
2019,9,28,0.79
2019,9,29,58.089999999999996
2019,9,30,2.16
2019,10,1,0.0
2019,10,2,0.0
2019,10,3,0.0
2019,10,4,0.0
2019,10,5,0.0
2019,10,6,0.2
2019,10,7,1.77
2019,10,8,1.0
2019,10,9,4.34
2019,10,10,3.3600000000000003
2019,10,11,0.0
2019,10,12,0.0
2019,10,13,0.0
2019,10,14,0.4
2019,10,15,1.19
2019,10,16,2.17
2019,10,17,0.0
2019,10,18,1.78
2019,10,19,1.57
2019,10,20,5.300000000000001
2019,10,21,11.24
2019,10,22,57.190000000000005
2019,10,23,0.2
2019,10,24,1.5799999999999998
2019,10,25,12.5
2019,10,26,0.2
2019,10,27,0.79
2019,10,28,0.6000000000000001
2019,10,29,13.63
2019,10,30,0.0
2019,10,31,0.2
2019,11,1,2.17
2019,11,2,0.2
2019,11,3,0.0
2019,11,10,3.55
2019,11,11,1.77
2019,11,12,0.8
2019,11,13,2.56
2019,11,14,0.4
2019,11,15,6.12
2019,11,16,5.69
2019,11,17,0.99
2019,11,18,1.0
2019,11,19,1.98
2019,11,20,0.0
2019,11,21,0.0
2019,11,22,0.0
2019,11,23,0.0
2019,11,24,3.7600000000000002
2019,11,25,9.25
2019,11,26,0.0
2019,11,27,0.4
2019,11,28,3.1700000000000004
2019,11,29,3.35
2019,11,30,0.0
2019,12,1,1.0
2019,12,2,0.4
2019,12,3,10.270000000000001
2019,12,4,4.75
2019,12,5,1.0
2019,12,6,38.53
2019,12,7,0.0
2019,12,8,0.0
2019,12,9,2.17
2019,12,10,3.5500000000000003
2019,12,11,4.74
2019,12,12,2.35
2019,12,13,0.4
2019,12,14,4.140000000000001
2019,12,15,2.54
2019,12,16,0.39
2019,12,17,1.3800000000000001
2019,12,18,5.930000000000001
2019,12,19,11.610000000000001
2019,12,20,5.3100000000000005
2019,12,21,2.5700000000000003
2019,12,22,3.1500000000000004
2019,12,23,5.34
2019,12,24,1.3900000000000001
2019,12,25,0.0
2019,12,26,1.19
2019,12,27,1.19
2019,12,28,0.4
2019,12,29,0.0
2019,12,30,0.0
2019,12,31,0.0
2020,1,1,0.4
2020,1,2,1.78
2020,1,3,3.74
2020,1,4,0.8
2020,1,5,1.79
2020,1,6,2.3600000000000003
2020,1,7,0.8
2020,1,8,0.2
2020,1,9,1.58
2020,1,10,1.3800000000000001
2020,1,11,0.0
2020,1,12,0.4
2020,1,13,0.2
2020,1,14,0.4
2020,1,15,0.0
2020,1,16,0.0
2020,1,17,1.3900000000000001
2020,1,18,2.35
2020,1,19,1.57
2020,1,20,5.72
2020,1,21,0.9900000000000001
2020,1,22,0.4
2020,1,23,2.18
2020,1,24,0.9900000000000001
2020,1,25,0.0
2020,1,26,0.0
2020,1,27,0.0
2020,1,28,0.0
2020,1,29,0.0
2020,1,30,0.0
2020,2,3,0.0
2020,2,4,0.2
2020,2,5,1.9699999999999998
2020,2,6,0.79
2020,2,7,9.46
2020,2,8,63.43000000000001
2020,2,9,5.92
2020,2,10,192.17
2020,2,11,2.6
2020,2,12,1.7900000000000003
2020,2,13,1.0
2020,2,14,0.4
2020,2,15,0.0
2020,2,16,0.0
2020,2,17,0.0
2020,2,18,67.12
2020,2,19,70.02000000000001
2020,2,20,18.04
2020,2,21,0.6000000000000001
2020,2,22,3.94
2020,2,23,1.1900000000000002
2020,2,24,45.14
2020,2,25,31.04
2020,2,26,41.8
2020,2,27,89.41000000000001
2020,2,28,4.390000000000001
2020,2,29,2.2
2020,3,1,2.7800000000000002
2020,3,2,20.53
2020,3,3,33.269999999999996
2020,3,4,0.8
2020,3,5,0.0
2020,3,6,0.6000000000000001
2020,3,7,0.0
2020,3,8,3.3800000000000003
2020,3,9,0.0
2020,3,10,0.0
2020,3,11,0.0
2020,3,12,0.0
2020,3,13,0.0
2020,3,14,0.0
2020,3,15,0.0
2020,3,16,13.42
2020,3,17,13.31
2020,3,18,2.2
2020,3,19,7.319999999999999
2020,3,20,3.1900000000000004
2020,3,21,2.79
2020,3,22,0.0
2020,3,23,0.0
2020,3,24,0.0
2020,3,25,0.0
2020,3,26,0.0
2020,3,27,0.0
2020,3,28,0.0
2020,3,29,20.13
2020,3,30,12.030000000000001
2020,3,31,0.0
2020,4,1,0.0
2020,4,2,0.0
2020,4,3,1.4000000000000001
2020,4,4,0.0
2020,4,5,0.0
2020,4,6,0.0
2020,4,7,5.15
2020,4,8,2.8000000000000003
2020,4,9,0.2
2020,4,10,0.0
2020,4,11,0.0
2020,4,12,0.0
2020,4,13,0.0
2020,4,14,0.0
2020,4,15,0.0
2020,4,16,0.0
2020,4,17,0.0
2020,4,18,0.0
2020,4,19,0.0
2020,4,20,0.0
2020,4,21,0.0
2020,4,22,0.0
2020,4,23,0.0
2020,4,24,0.0
2020,4,25,0.0
2020,4,26,0.0
2020,4,27,0.0
2020,4,28,0.0
2020,4,29,0.0
2020,4,30,0.0
2020,5,1,0.0
2020,5,2,0.0
2020,5,3,0.0
2020,5,4,0.0
2020,5,5,0.0
2020,5,6,6.550000000000001
2020,5,7,7.13
2020,5,8,8.36
2020,5,9,0.0
2020,5,10,0.0
2020,5,11,0.0
2020,5,12,0.0
2020,5,13,0.0
2020,5,14,4.1499999999999995
2020,5,15,0.8
2020,5,16,0.0
2020,5,17,0.4
2020,5,18,0.2
2020,5,19,0.0
2020,5,20,0.0
2020,5,21,0.0
2020,5,22,0.0
2020,5,23,1.4000000000000001
2020,5,24,0.0
2020,5,25,0.0
2020,5,26,0.0
2020,5,27,0.0
2020,5,28,0.0
2020,5,29,0.0
2020,5,30,0.0
2020,5,31,0.0
2020,6,1,0.0
2020,6,2,1.6
2020,6,3,1.2000000000000002
2020,6,4,1.0
2020,6,5,2.0
2020,6,6,0.0
2020,6,7,32.519999999999996
2020,6,8,0.2
2020,6,9,0.4
2020,6,10,0.0
2020,6,11,0.0
2020,6,12,0.0
2020,6,13,0.0
2020,6,14,1.8
2020,6,15,0.4
2020,6,16,0.0
2020,6,17,0.0
2020,6,18,0.0
2020,6,19,0.0
2020,6,20,0.0
2020,6,21,0.0
2020,6,22,0.0
2020,6,23,0.0
2020,6,24,0.0
2020,6,25,0.0
2020,6,26,15.8
2020,6,27,158.12
2020,6,28,1.0
2020,6,29,0.6000000000000001
2020,6,30,0.0
2020,7,1,0.6000000000000001
2020,7,2,0.0
2020,7,3,0.0
2020,7,4,0.0
2020,7,5,0.0
2020,7,6,0.0
2020,7,7,0.0
2020,7,8,0.0
2020,7,9,0.0
2020,7,10,0.0
2020,7,11,0.0
2020,7,12,0.0
2020,7,13,0.0
2020,7,14,0.0
2020,7,15,0.0
2020,7,16,0.0
2020,7,17,0.0
2020,7,18,0.0
2020,7,19,0.0
2020,7,20,0.0
2020,7,21,0.0
2020,7,22,0.0
2020,7,23,0.0
