Date,Precipitation Original,Precipitation
29-08-06,3.738239049911501,7.221991861287151
30-08-06,33.2585258483887,18.19242162262561
31-08-06,0.0,0.0
01-09-06,15.0293407440186,13.980558612911747
02-09-06,0.0001347443321719,0.0
03-09-06,0.0004724086611531,0.0
04-09-06,12.6431007385254,13.086702114460309
05-09-06,17.5249919891357,14.782987077326654
06-09-06,0.8387885689735409,1.9728827802735407
07-09-06,12.1726264953613,12.892094901739062
08-09-06,24.7070045471191,16.5999191080928
09-09-06,16.100605010986303,14.339311509712063
10-09-06,23.0650844573975,16.23391003095898
11-09-06,0.2899788916110989,0.007119593132120849
12-09-06,2.0165913105011,4.7180025614315575
13-09-06,0.0020810186397284,0.0
14-09-06,1.6139667380343794e-08,0.0
15-09-06,9.61164855957031,11.693228190868641
16-09-06,1.55158317089081,3.789616743601105
17-09-06,10.3424625396729,12.062562432403514
18-09-06,3.5737664699554403,7.026078732787498
19-09-06,0.0,0.0
20-09-06,16.246271133422898,14.38634876934282
21-09-06,17.4410800933838,14.757810941943044
22-09-06,1.24957549571991,3.0910405140635753
23-09-06,0.6952680349349979,1.52222429329384
24-09-06,13.9852561950684,13.607049020073235
25-09-06,5.99903059005737,9.385312191450375
26-09-06,30.3218231201172,17.69543476903359
27-09-06,8.81702709197998,11.261602440084804
28-09-06,2.67170071310829e-06,0.0
29-09-06,3.92499623558251e-06,0.0
30-09-06,0.256635546684265,0.0
01-10-06,13.8332271575928,13.550501592723425
02-10-06,1.02552151679993,2.509241634430924
03-10-06,0.0,0.0
04-10-06,7.52357578277588,10.478125655372644
05-10-06,0.99500173330307,2.425048766185232
06-10-06,2.01284694671631,4.711114938992224
07-10-06,3.89922189712524,7.407270547538568
08-10-06,7.58656883239746,10.518958440982097
09-10-06,2.4107604026794403,5.399028950845108
10-10-06,0.566271007061005,1.0833381984618082
11-10-06,0.0,0.0
12-10-06,0.0,0.0
13-10-06,0.0,0.0
14-10-06,0.0,0.0
15-10-06,0.0,0.0
16-10-06,12.0263910293579,12.830187823031892
17-10-06,1.04770255088806,2.5696387048478386
18-10-06,0.280047178268433,0.0
19-10-06,0.0,0.0
20-10-06,0.0,0.0
21-10-06,0.0,0.0
22-10-06,0.0,0.0
23-10-06,0.0,0.0
24-10-06,5.154693603515621,8.672405444532203
25-10-06,8.61090087890625,11.143925564488585
26-10-06,10.7571582794189,12.261693709211109
27-10-06,18.9584941864014,15.196313374216247
28-10-06,17.6682033538818,14.82569261864622
29-10-06,0.179558202624321,0.0
30-10-06,0.0,0.0
31-10-06,0.0,0.0
01-11-06,0.0,0.0
02-11-06,0.0,0.0
03-11-06,0.0,0.0
04-11-06,0.0,0.0
05-11-06,0.231120243668556,0.0
06-11-06,8.94519138336182,11.333531689068426
07-11-06,0.0,0.0
08-11-06,1.2296684980392498,3.041749018230713
09-11-06,13.2335195541382,13.321640031220026
10-11-06,8.41136837005615,11.027583876627638
11-11-06,0.0,0.0
12-11-06,0.0,0.0
13-11-06,4.01902914047241,7.541249690770593
14-11-06,9.90616416931152,11.845039948635533
15-11-06,7.17338752746582,10.24547950712477
16-11-06,0.0,0.0
17-11-06,0.0,0.0
18-11-06,6.79478216171265,9.982464142454011
19-11-06,3.60663056373596,7.065782356386027
20-11-06,0.0,0.0
21-11-06,0.0,0.0
22-11-06,24.9785213470459,16.658183048739794
23-11-06,0.0,0.0
24-11-06,0.0,0.0
25-11-06,7.98148107528687,10.768313566876717
26-11-06,12.848595619201696,13.169606145877516
27-11-06,6.92406272888184,10.073684234364588
28-11-06,6.20014190673828,9.542410174818292
29-11-06,12.3519697189331,12.967086204987666
30-11-06,0.254872441291809,0.0
01-12-06,13.426136016845698,13.396181349291851
02-12-06,1.6695446968078602,4.040238088587862
03-12-06,13.0576066970825,13.252676254821102
04-12-06,11.352367401123,12.535559167412302
05-12-06,2.35967063903809,5.315335030672676
06-12-06,0.0,0.0
07-12-06,6.41980504989624,9.70906280517337
08-12-06,0.30855718255043,0.08641581616788696
09-12-06,0.0,0.0
10-12-06,9.37167453765869,11.566382128530817
11-12-06,16.496646881103498,14.466277253866677
12-12-06,9.11316871643066,11.426414105054235
13-12-06,0.210453107953072,0.0
14-12-06,0.8005875945091251,1.8564617231746756
15-12-06,2.4290101528167702,5.428621645477458
16-12-06,6.7765641212463406,9.969488054211283
17-12-06,4.39055013656616,7.937256616119312
18-12-06,0.0527571737766266,0.0
19-12-06,0.0907123684883118,0.0
20-12-06,6.17777061462402,9.525153239362627
21-12-06,3.55825662612915,7.007241854410207
22-12-06,1.50866222381592,3.6955413106031996
23-12-06,0.0,0.0
24-12-06,5.34781789779663,8.843738943743446
25-12-06,8.84530067443848,11.277550736562208
26-12-06,3.66830658912659,7.139535391470542
27-12-06,6.113739967346191,9.475461893978089
28-12-06,7.88085651397705,10.705833944850253
29-12-06,8.97062587738037,11.347695929769152
30-12-06,11.0503282546997,12.398276502102581
31-12-06,0.0,0.0
01-01-07,5.68152523040771,9.127861890111765
02-01-07,19.2150859832764,15.267152995324087
03-01-07,0.542630970478058,0.9990013091744125
04-01-07,0.0,0.0
05-01-07,37.6017417907715,18.854339256318212
06-01-07,53.4211921691895,20.758964378912445
07-01-07,12.650004386901903,13.089507508159056
08-01-07,6.5996823310852095,9.8418970533043
09-01-07,3.99313163757324,7.512561765795295
10-01-07,0.675050914287567,1.4556936684430783
11-01-07,0.0,0.0
12-01-07,0.0,0.0
13-01-07,0.0,0.0
14-01-07,10.0127573013306,11.898976299299541
15-01-07,21.393503189086896,15.834685611820559
16-01-07,24.0058898925781,16.446575241226725
17-01-07,13.4375705718994,13.400575098701218
18-01-07,0.8226918578147892,1.9241241693419262
19-01-07,0.0,0.0
20-01-07,0.0,0.0
21-01-07,0.0,0.0
22-01-07,0.0,0.0
23-01-07,0.0,0.0
24-01-07,0.0,0.0
25-01-07,7.6124973297119105,10.535678619206223
26-01-07,23.6682472229004,16.371187318845173
27-01-07,5.38853454589844,8.87919549755192
28-01-07,2.77148795127869,5.956538819250344
29-01-07,15.2043809890747,14.040786804296156
30-01-07,1.68306422233582,4.0682514324881724
31-01-07,0.0,0.0
01-02-07,0.0,0.0
02-02-07,0.0,0.0
03-02-07,0.0,0.0
04-02-07,0.9542443752288822,2.3105830742308666
05-02-07,10.6810941696167,12.225700201161155
06-02-07,8.77391529083252,11.237195708012836
07-02-07,0.0,0.0
08-02-07,8.09720039367676,10.839306176021875
09-02-07,1.67455518245697,4.050636655147899
10-02-07,6.15516996383667,9.507664677524593
11-02-07,0.417620569467545,0.5303563065240124
12-02-07,3.7084219455719,7.18698471822429
13-02-07,0.0,0.0
14-02-07,0.0,0.0
15-02-07,0.204186141490936,0.0
16-02-07,0.0,0.0
17-02-07,0.0,0.0
18-02-07,3.0959408283233603,6.414188633879646
19-02-07,0.0,0.0
20-02-07,4.8347339630127,8.376353460594764
21-02-07,11.5606174468994,12.62827150898304
22-02-07,1.15282154083252,2.8472495811874516
23-02-07,17.358444213867198,14.73290544156747
24-02-07,2.76974725723267,5.95397877154894
25-02-07,13.7258720397949,13.510220470635668
26-02-07,22.196741104126,16.030112950015408
27-02-07,4.2765908241272,7.818765333182629
28-02-07,1.6930525302886998,4.088857343707564
01-03-07,0.0,0.0
02-03-07,4.54981565475464,8.09872544320968
03-03-07,4.48362684249878,8.032190949852701
04-03-07,1.0685857534408598,2.625906919351153
05-03-07,1.5483865737915,3.7826650847567365
06-03-07,0.629089951515198,1.301407615485676
07-03-07,23.658836364746104,16.369071337247746
08-03-07,15.4554014205933,14.12603249408632
09-03-07,5.21470355987549,8.726213373484754
10-03-07,21.8081111907959,15.936419116505453
11-03-07,3.9191544055938703,7.42978653372006
12-03-07,10.0074520111084,11.896304180239811
13-03-07,0.0,0.0
14-03-07,3.35731148719788,6.757224514306289
15-03-07,1.72243797779083,4.149039378144528
16-03-07,9.84061431884766,11.811609193826097
17-03-07,4.50234794616699,8.05109093065713
18-03-07,8.69961357116699,11.19487777888934
19-03-07,10.0406818389893,11.913019884406042
20-03-07,23.2984275817871,16.2874217176768
21-03-07,24.576515197753896,16.57169850627809
22-03-07,28.7474327087402,17.409442598729015
23-03-07,38.5717544555664,18.991967716902494
24-03-07,5.87503862380981,9.286190353677812
25-03-07,0.0,0.0
26-03-07,0.0,0.0
27-03-07,0.0,0.0
28-03-07,0.0,0.0
29-03-07,2.55734491348267,5.6323777359860445
30-03-07,0.0,0.0
31-03-07,0.0,0.0
01-04-07,0.0,0.0
02-04-07,2.5108678340911896,5.559448180208092
03-04-07,7.31002235412598,10.33741694401306
04-04-07,17.7136726379395,14.839183034279893
05-04-07,2.31149983406067,5.235248864148832
06-04-07,18.702823638916,15.12481639888223
07-04-07,0.0,0.0
08-04-07,1.93087673187256,4.55814957994626
09-04-07,0.580536484718323,1.1336172654577155
10-04-07,17.9973411560059,14.922612452674526
11-04-07,0.308002829551697,0.08406605457866956
12-04-07,0.0,0.0
13-04-07,0.0,0.0
14-04-07,2.8589940071106,6.083734765847797
15-04-07,17.5207691192627,14.781722814782265
16-04-07,0.227247685194016,0.0
17-04-07,0.0116052962839603,0.0
18-04-07,0.0,0.0
19-04-07,7.77735996246338,10.640828144686868
20-04-07,4.89338541030884,8.431818850288895
21-04-07,7.96285247802734,10.756799703581647
22-04-07,0.0,0.0
23-04-07,0.0,0.0
24-04-07,0.0,0.0
25-04-07,0.0,0.0
26-04-07,0.0,0.0
27-04-07,8.95347881317139,11.338150858864926
28-04-07,1.44523668289185,3.553534601135105
29-04-07,1.431396484375,3.5220577347922584
30-04-07,5.1222672482254e-05,0.0
01-05-07,0.0,0.0
02-05-07,3.41118764877319,6.8253712317272655
03-05-07,10.203134536743198,11.994021455167783
04-05-07,0.0,0.0
05-05-07,5.58680820465088,9.048687059096977
06-05-07,0.369878828525543,0.3403823654344209
07-05-07,0.717167317867279,1.593401266654297
08-05-07,0.0,0.0
09-05-07,17.1337738037109,14.664621403276575
10-05-07,20.5811920166016,15.629787910796145
11-05-07,37.0977630615234,18.781461668433423
12-05-07,0.248762756586075,0.0
13-05-07,2.45529246330261,5.47096388177688
14-05-07,9.391894764121392e-07,0.0
15-05-07,17.563541412353498,14.794514878387846
16-05-07,0.2983743846416469,0.04309388629342159
17-05-07,1.18277013301849,2.9238626817211966
18-05-07,0.0,0.0
19-05-07,0.0,0.0
20-05-07,0.0,0.0
21-05-07,4.07521867752075,7.602987905871087
22-05-07,3.6866049766540496,7.161229498627494
23-05-07,0.0039472333155572,0.0
24-05-07,0.0,0.0
25-05-07,0.0,0.0
26-05-07,1.52692222595215,3.7357593538128198
27-05-07,0.0,0.0
28-05-07,0.414163559675217,0.5168166148526414
29-05-07,0.0,0.0
30-05-07,0.0,0.0
31-05-07,0.0,0.0
01-06-07,0.0,0.0
02-06-07,0.0,0.0
03-06-07,0.0,0.0
04-06-07,0.0,0.0
05-06-07,3.0709853172302206,6.380298187838667
06-06-07,0.0007808834780007,0.0
07-06-07,0.0,0.0
08-06-07,0.0,0.0
09-06-07,0.0,0.0
10-06-07,0.0,0.0
11-06-07,0.6426764726638791,1.3474647131399906
12-06-07,0.1558808088302609,0.0
13-06-07,3.16443693009205e-05,0.0
14-06-07,0.0,0.0
15-06-07,0.0,0.0
16-06-07,2.4322509765625,5.433860297952361
17-06-07,2.3645179271698,5.3233301899430785
18-06-07,14.7563762664795,13.885311265450888
19-06-07,2.00841784477234,4.702956705681751
20-06-07,0.2344684749841689,0.0
21-06-07,0.718848288059235,1.5988271819770405
22-06-07,3.90065050125122,7.4088873597282845
23-06-07,0.0018108508083969,0.0
24-06-07,2.1164936470086107e-07,0.0
25-06-07,4.8758955206729094e-11,0.0
26-06-07,0.0,0.0
27-06-07,0.0,0.0
28-06-07,3.5407485961914102,6.98590099057542
29-06-07,9.83113861083984,11.80675981905257
30-06-07,0.0,0.0
01-07-07,15.5385684967041,14.153989191865115
02-07-07,5.2773523330688485,8.781835858257127
03-07-07,1.5943341255188,3.8817594786562797
04-07-07,20.128812789917,15.512309688045063
05-07-07,24.713722229003896,16.601368044477972
06-07-07,12.563850402832,13.054395566524635
07-07-07,1.81245241037686e-08,0.0
08-07-07,0.0,0.0
09-07-07,0.0,0.0
10-07-07,9.60007381439209,11.687176125084566
11-07-07,0.227401688694954,0.0
12-07-07,4.95130920410156,8.486056977502711
13-07-07,0.0138769522309303,0.0
14-07-07,0.0,0.0
15-07-07,0.0,0.0
16-07-07,0.0,0.0
17-07-07,16.7368049621582,14.54187638948566
18-07-07,13.7417831420898,13.516209036402495
19-07-07,0.0,0.0
20-07-07,1.29620516300201,3.2048129786037
21-07-07,15.9785413742065,14.299586176658517
22-07-07,0.0,0.0
23-07-07,9.012857437133787,11.37113469173536
24-07-07,45.157741546630895,19.84568732562503
25-07-07,22.3722114562988,16.07190343640319
26-07-07,11.0297317504883,12.388790042783679
27-07-07,0.0853763520717621,0.0
28-07-07,0.000230587698752,0.0
29-07-07,0.0,0.0
30-07-07,5.46510887145996,8.945269431243114
31-07-07,0.0,0.0
01-08-07,3.11538600921631,6.440453038065841
02-08-07,6.48795127868652,9.75976195294056
03-08-07,2.75227427482605,5.928215480425441
04-08-07,7.95424556732178,10.751471905550439
05-08-07,0.0,0.0
06-08-07,0.0,0.0
07-08-07,2.40357041358948,5.3873265957650345
08-08-07,0.5622512698173521,1.0690878086148992
09-08-07,0.0,0.0
10-08-07,0.0,0.0
11-08-07,0.0,0.0
12-08-07,0.0,0.0
13-08-07,0.0,0.0
14-08-07,0.0,0.0
15-08-07,0.0459988936781883,0.0
16-08-07,0.0,0.0
17-08-07,0.0,0.0
18-08-07,0.0519370287656784,0.0
19-08-07,0.0,0.0
20-08-07,0.0,0.0
21-08-07,0.0,0.0
22-08-07,3.26691937446594,6.640974193481291
23-08-07,3.83033728599548,7.328746189242622
24-08-07,0.0136186350136995,0.0
25-08-07,0.0,0.0
26-08-07,0.400168836116791,0.4616646986101285
27-08-07,0.773072004318237,1.7710647800176553
28-08-07,1.7149164676666298,4.133697244213637
29-08-07,3.52732944488525,6.969488359395548
30-08-07,1.00833487510681,2.46198733701705
31-08-07,0.0,0.0
01-09-07,2.13452696800232,4.930675568583301
02-09-07,14.885599136352502,13.930605852060102
03-09-07,7.28946924209595,10.323684396283543
04-09-07,43.1775436401367,19.602529167489614
05-09-07,0.0333166606724262,0.0
06-09-07,28.2368469238281,17.31343372388193
07-09-07,1.63724136352539,3.9727248074452532
08-09-07,0.0,0.0
09-09-07,31.5847473144531,17.914642774223253
10-09-07,0.0,0.0
11-09-07,10.0093231201172,11.897246749943825
12-09-07,1.9093257188797,4.517222585707516
13-09-07,5.33444881439209,8.832047369177932
14-09-07,9.08368492126465,11.410223314
15-09-07,0.0,0.0
16-09-07,0.0,0.0
17-09-07,5.572139739990232,9.036323834401344
18-09-07,0.0,0.0
19-09-07,0.0,0.0
20-09-07,0.0,0.0
21-09-07,0.0074973013252019,0.0
22-09-07,0.0634764358401299,0.0
23-09-07,0.0,0.0
24-09-07,3.0539276599884,6.357013554908246
25-09-07,0.0,0.0
26-09-07,0.0,0.0
27-09-07,2.33570384979248,5.275633712074531
28-09-07,0.000231571146287,0.0
29-09-07,0.0,0.0
30-09-07,0.0,0.0
01-10-07,0.0,0.0
02-10-07,0.0,0.0
03-10-07,0.0,0.0
04-10-07,0.0,0.0
05-10-07,0.0,0.0
06-10-07,0.0,0.0
07-10-07,2.75625610351562,5.934097084178413
08-10-07,1.48823297023773,3.6501970033986826
09-10-07,10.7036590576172,12.236402291640294
10-10-07,7.9504680633544895,10.749131960553994
11-10-07,3.62250232696533,7.084855961953929
12-10-07,7.88662576675415,10.709435265444883
13-10-07,2.86522102355957,6.092675925387221
14-10-07,3.0042769908905,6.288675848099634
15-10-07,0.0787452906370163,0.0
16-10-07,20.535587310791,15.618057003577933
17-10-07,41.8030014038086,19.427245999796988
18-10-07,19.8049488067627,15.42665018335529
19-10-07,0.3960698843002321,0.44540670413714234
20-10-07,0.0,0.0
21-10-07,0.0,0.0
22-10-07,8.88062000274658,11.297409111673899
23-10-07,0.0,0.0
24-10-07,0.0,0.0
25-10-07,0.0,0.0
26-10-07,17.4884643554688,14.772041715308037
27-10-07,3.31590676307678,6.704277556462628
28-10-07,5.35546922683716,8.850419135200264
29-10-07,1.90022468566895,4.499847913378846
30-10-07,1.75504243373871,4.21505843968542
31-10-07,0.0,0.0
01-11-07,0.184908926486969,0.0
02-11-07,13.9837741851807,13.606500558124894
03-11-07,4.4155569076538095,7.962922558862237
04-11-07,8.981828689575199,11.35392321650206
05-11-07,3.68730902671814,7.162062509501682
06-11-07,0.0,0.0
07-11-07,0.0,0.0
08-11-07,0.0,0.0
09-11-07,2.75114250183105,5.926542586697156
10-11-07,0.0,0.0
11-11-07,0.0,0.0
12-11-07,0.637954235076904,1.331500082302528
13-11-07,0.0,0.0
14-11-07,0.0,0.0
15-11-07,0.0,0.0
16-11-07,0.0,0.0
17-11-07,0.0,0.0
18-11-07,4.51600933074951,8.064842307445652
19-11-07,0.0,0.0
20-11-07,3.15287804603577,6.490744674368397
21-11-07,0.0,0.0
22-11-07,0.0,0.0
23-11-07,0.0,0.0
24-11-07,0.429025799036026,0.5747929174066937
25-11-07,3.04625105857849,6.346502589351556
26-11-07,0.4602120518684389,0.6945124077999418
27-11-07,4.579496453516189e-05,0.0
28-11-07,0.0001934839092427,0.0
29-11-07,0.0,0.0
30-11-07,0.0,0.0
01-12-07,0.0,0.0
02-12-07,0.772861421108246,1.7704061200673396
03-12-07,0.443141937255859,0.6293031069561725
04-12-07,9.330322265625,11.544227941942665
05-12-07,14.8656072616577,13.923622540156133
06-12-07,0.009692408144474,0.0
07-12-07,0.0798589736223221,0.0
08-12-07,1.1719583272933998,2.896326346592077
09-12-07,0.522450864315033,0.9259789701134338
10-12-07,6.298571586608889,9.617706081870297
11-12-07,22.7747955322266,16.166610225523357
12-12-07,3.93363547325134,7.4460873655429225
13-12-07,13.009876251220698,13.233815436358451
14-12-07,22.8214282989502,16.177476656262378
15-12-07,22.1750831604004,16.024932933269618
16-12-07,0.532915771007538,0.963966566885825
17-12-07,8.839592933654789,11.274334860712262
18-12-07,3.77043390274048,7.259544139173187
19-12-07,0.3963781893253329,0.44663121767716296
20-12-07,6.357574462890621,9.662356326011198
21-12-07,10.802992820739698,12.283270331478084
22-12-07,9.64900588989258,11.712716212056574
