Year,Month,Day,Precipitation
2018,6,6,0.07600000000000004
2018,6,7,3.3746999999999976
2018,6,8,4.025599999999998
2018,6,9,0.24099999999999983
2018,6,10,0.09000000000000002
2018,6,11,0.012
2018,6,12,0.006000000000000001
2018,6,13,21.267000000000017
2018,6,14,0.9857000000000005
2018,6,15,0.012
2018,6,16,0.0
2018,6,17,0.05600000000000002
2018,6,18,0.06400000000000004
2018,6,19,0.06800000000000005
2018,6,20,0.0
2018,6,21,0.08600000000000002
2018,6,22,0.0
2018,6,23,0.01
2018,6,24,0.0
2018,6,25,0.08000000000000006
2018,6,26,0.0
2018,6,27,0.0
2018,6,28,0.0
2018,6,29,0.004
2018,6,30,0.002
2018,7,1,0.0
2018,7,2,0.0
2018,7,3,0.002
2018,7,4,0.0
2018,7,5,0.8526
2018,7,6,0.0
2018,7,7,0.0
2018,7,8,0.002
2018,7,9,0.022
2018,7,10,0.5770999999999998
2018,7,11,0.022000000000000002
2018,7,12,0.0
2018,7,13,0.0
2018,7,14,0.09999999999999998
2018,7,15,0.012
2018,7,16,0.0
2018,7,17,0.0
2018,7,18,0.002
2018,7,19,0.0
2018,7,20,0.0
2018,7,21,0.0
2018,7,22,0.7409999999999998
2018,7,23,0.0020000000000000005
2018,7,24,0.0
2018,7,25,0.0
2018,7,26,0.0
2018,7,27,0.0
2018,7,28,0.0
2018,7,29,0.0
2018,7,30,0.4572999999999997
2018,7,31,14.981
2018,8,1,9.930600000000002
2018,8,2,4.492299999999994
2018,8,3,11.938600000000003
2018,8,4,1.3727999999999994
2018,8,5,0.8486000000000001
2018,8,6,9.765200000000004
2018,8,7,0.012
2018,8,8,0.12399999999999987
2018,8,9,3.796099999999999
2018,8,10,0.004
2018,8,11,0.002
2018,8,12,0.006000000000000001
2018,8,13,0.018
2018,8,14,0.13999999999999982
2018,8,15,0.05200000000000002
2018,8,16,0.09989999999999995
2018,8,17,0.9073
2018,8,18,1.0633000000000006
2018,8,19,0.03400000000000001
2018,8,20,0.008
2018,8,21,0.008
2018,8,22,0.006000000000000001
2018,8,23,0.004
2018,8,24,0.0
2018,8,25,8.914299999999999
2018,8,26,0.8349000000000004
2018,8,27,0.0
2018,8,28,0.0
2018,8,29,0.0
2018,8,30,0.0
2018,8,31,0.0
2018,9,1,0.004
2018,9,2,0.004
2018,9,3,7.319500000000002
2018,9,4,3.4206000000000034
2018,9,5,1.1833999999999996
2018,9,6,0.7652000000000001
2018,9,7,0.0
2018,9,8,0.0
2018,9,9,0.42719999999999997
2018,9,10,0.3472
2018,9,11,0.0
2018,9,12,12.500399999999999
2018,9,13,0.0
2018,9,14,22.91390000000001
2018,9,15,0.5671
2018,9,16,0.0
2018,9,17,4.151499999999999
2018,9,18,0.6020000000000002
2018,9,19,0.0
2018,9,20,17.840800000000005
2018,9,21,11.593600000000011
2018,9,22,1.1514
2018,9,23,0.6148
2018,9,24,1.021
2018,9,25,0.0
2018,9,26,0.0
2018,9,27,6.084400000000006
2018,9,28,1.485500000000001
2018,9,29,2.238600000000001
2018,9,30,75.00940000000001
2018,10,1,14.16220000000001
2018,10,2,25.188200000000002
2018,10,3,1.9675999999999996
2018,10,4,11.31950000000001
2018,10,5,1.1016000000000001
2018,10,6,5.597899999999998
2018,10,7,2.0805999999999987
2018,10,8,4.281899999999997
2018,10,9,8.643699999999997
2018,10,10,3.5135000000000014
2018,10,11,2.4333999999999985
2018,10,12,0.18919999999999995
2018,10,13,11.464400000000005
2018,10,14,2.536899999999999
2018,10,15,6.933399999999999
2018,10,16,2.843800000000001
2018,10,17,2.2906000000000004
2018,10,18,11.2438
2018,10,19,2.114300000000001
2018,10,20,5.246899999999996
2018,10,21,0.0
2018,10,22,0.0
2018,10,23,0.0
2018,10,24,8.451099999999991
2018,10,25,6.9608000000000025
2018,10,26,2.7175000000000007
2018,10,27,10.757399999999992
2018,10,28,2.8909999999999987
2018,10,29,0.13289999999999993
2018,10,30,0.0
2018,10,31,11.52189999999999
2018,11,1,2.498599999999998
2018,11,2,0.6462000000000002
2018,11,3,1.3213000000000006
2018,11,4,5.469200000000001
2018,11,5,0.4655
2018,11,6,0.022000000000000002
2018,11,7,0.05600000000000002
2018,11,8,0.9329999999999998
2018,11,9,0.0
2018,11,10,5.0723999999999965
2018,11,11,0.0
2018,11,12,0.0
2018,11,13,0.0
2018,11,14,0.002
2018,11,15,1.9246999999999983
2018,11,16,0.13359999999999997
2018,11,17,0.0
2018,11,18,1.7009999999999994
2018,11,19,23.998600000000014
2018,11,20,0.23489999999999978
2018,11,21,0.004
2018,11,22,1.4581999999999988
2018,11,23,11.378999999999996
2018,11,24,11.068499999999997
2018,11,25,23.135000000000012
2018,11,26,2.4023999999999996
2018,11,27,0.0
2018,11,28,0.06200000000000003
2018,11,29,10.532599999999997
2018,11,30,5.6811000000000025
2018,12,1,41.88310000000001
2018,12,2,0.08000000000000003
2018,12,3,40.80690000000001
2018,12,4,0.002
2018,12,5,0.0
2018,12,6,0.016
2018,12,7,0.10400000000000001
2018,12,8,2.559899999999998
2018,12,9,0.002
2018,12,10,0.0
2018,12,11,0.0
2018,12,12,0.0
2018,12,13,22.453300000000013
2018,12,14,0.002
2018,12,15,21.372400000000013
2018,12,16,0.0
2018,12,17,0.0
2018,12,18,0.8063000000000011
2018,12,19,6.513599999999997
2018,12,20,6.549799999999997
2018,12,21,0.05200000000000002
2018,12,22,10.753500000000004
2018,12,23,10.833100000000002
2018,12,24,13.211500000000008
2018,12,25,2.2072999999999983
2018,12,26,0.07400000000000004
2018,12,27,0.0
2018,12,28,5.515900000000003
2018,12,29,0.03200000000000001
2018,12,30,0.8010000000000006
2018,12,31,0.49200000000000016
2019,1,1,1.2962999999999993
2019,1,2,24.25539999999998
2019,1,3,1.0471999999999992
2019,1,4,18.611099999999997
2019,1,5,17.687699999999996
2019,1,6,8.922199999999997
2019,1,7,2.669899999999997
2019,1,8,1.1837999999999995
2019,1,9,1.5480999999999994
2019,1,10,2.8253999999999984
2019,1,11,5.443500000000003
2019,1,12,4.276000000000001
2019,1,13,10.168299999999993
2019,1,14,14.023899999999994
2019,1,15,1.9524999999999988
2019,1,16,1.3886999999999994
2019,1,17,5.849
2019,1,18,23.100699999999975
2019,1,19,5.500899999999998
2019,1,20,15.811899999999994
2019,1,21,4.881700000000004
2019,1,22,4.369299999999994
2019,1,23,1.106200000000001
2019,1,24,1.1032000000000004
2019,1,25,24.197999999999983
2019,1,26,5.274899999999997
2019,1,27,4.4022999999999985
2019,1,28,5.901600000000001
2019,1,29,0.8796000000000003
2019,1,30,0.21959999999999996
2019,1,31,0.21959999999999996
2019,2,1,0.8671999999999999
2019,2,2,0.8817
2019,2,3,1.5593999999999983
2019,2,4,85.63170000000002
2019,2,5,1.4839999999999995
2019,2,6,43.152200000000015
2019,2,7,0.7455000000000004
2019,2,8,1.1330999999999989
2019,2,9,0.9170999999999994
2019,2,10,1.085199999999999
2019,2,11,2.584499999999999
2019,2,12,12.276299999999994
2019,2,13,4.583499999999999
2019,2,14,1.866199999999999
2019,2,15,19.240400000000008
2019,2,16,18.948699999999995
2019,2,17,2.3112999999999992
2019,2,18,0.11550000000000002
2019,2,19,0.21600000000000003
2019,2,20,17.803299999999997
2019,2,21,17.699100000000005
2019,2,22,2.7555999999999976
2019,2,23,0.5203000000000002
2019,2,24,0.9607000000000007
2019,2,25,0.1335999999999999
2019,2,26,40.97080000000002
2019,2,27,8.357400000000004
2019,2,28,24.65119999999999
2019,3,1,3.3380999999999967
2019,3,2,3.289399999999997
2019,3,3,23.91549999999998
2019,3,4,7.784900000000005
2019,3,5,2.711000000000002
2019,3,6,43.5886
2019,3,7,12.555699999999995
2019,3,8,0.6466000000000003
2019,3,9,0.0
2019,3,10,6.626400000000002
2019,3,11,75.00920000000005
2019,3,12,1.4531
2019,3,13,1.8149000000000008
2019,3,14,3.6474999999999995
2019,3,15,3.852900000000001
2019,3,16,11.432499999999997
2019,3,17,11.722099999999998
2019,3,18,0.7703000000000008
2019,3,19,18.3209
2019,3,20,9.777300000000004
2019,3,21,13.204899999999999
2019,3,22,0.14369999999999997
2019,3,23,0.02
2019,3,24,0.0733
2019,3,25,0.11769999999999996
2019,3,26,0.004
2019,3,27,0.0
2019,3,28,2.983399999999999
2019,3,29,1.821100000000002
2019,3,30,0.0
2019,3,31,0.28800000000000003
2019,4,1,0.002
2019,4,2,0.002
2019,4,3,0.006000000000000001
2019,4,4,0.0
2019,4,5,0.0
2019,4,6,3.8982999999999963
2019,4,7,3.896199999999997
2019,4,8,32.8258
2019,4,9,19.66480000000001
2019,4,10,3.898899999999998
2019,4,11,0.4267999999999999
2019,4,12,0.0
2019,4,13,0.0
2019,4,14,8.011300000000011
2019,4,15,0.5828
2019,4,16,0.9022
2019,4,17,2.5689999999999973
2019,4,18,0.0
2019,4,19,0.38470000000000004
2019,4,20,0.7110000000000004
2019,4,21,0.002
2019,4,22,2.1385999999999985
2019,4,23,0.024
2019,4,24,0.030000000000000006
2019,4,25,0.19539999999999985
2019,4,26,0.006000000000000001
2019,4,27,0.1288
2019,4,28,28.603799999999982
2019,4,29,2.6267000000000014
2019,4,30,0.0
2019,5,1,0.006000000000000001
2019,5,2,0.006000000000000001
2019,5,3,0.022
2019,5,4,0.11599999999999992
2019,5,5,0.004
2019,5,6,0.11599999999999996
2019,5,7,3.8902999999999976
2019,5,8,0.144
2019,5,9,0.15789999999999993
2019,5,10,0.0
2019,5,11,0.0
2019,5,12,2.2961999999999976
2019,5,13,0.43959999999999994
2019,5,14,3.3954999999999997
2019,5,15,3.385799999999998
2019,5,16,25.23090000000001
2019,5,17,1.1839999999999997
2019,5,18,7.497300000000004
2019,5,19,0.0
2019,5,20,0.1779999999999998
2019,5,21,0.004
2019,5,22,0.006000000000000001
2019,5,23,0.14599999999999988
2019,5,24,1.2028000000000005
2019,5,25,0.032
2019,5,26,0.1288
2019,5,27,0.0
2019,5,28,0.0
2019,5,29,8.217499999999996
2019,5,30,1.6702000000000012
2019,5,31,1.5698999999999992
2019,6,1,40.612699999999975
2019,6,2,11.5233
2019,6,3,10.230300000000009
2019,6,4,1.7279999999999989
2019,6,5,3.9704999999999946
2019,6,6,0.008000000000000002
2019,6,7,0.09590000000000004
2019,6,8,0.1695999999999999
2019,6,9,0.13599999999999984
2019,6,10,0.15369999999999986
2019,6,11,0.16979999999999984
2019,6,12,0.20579999999999973
2019,6,13,0.24799999999999972
2019,6,14,0.07600000000000004
2019,6,15,0.012
2019,6,16,0.0
2019,6,17,0.0
2019,6,18,0.006000000000000001
2019,6,19,0.0
2019,6,20,0.0
2019,6,21,0.0
2019,6,22,0.0
2019,6,23,0.01
2019,6,24,0.08200000000000003
2019,6,25,0.0
2019,6,26,0.0
2019,6,27,0.0
2019,6,28,0.0
2019,6,29,0.004
2019,6,30,0.002
2019,7,1,0.0
2019,7,2,0.0
2019,7,3,0.002
2019,7,4,44.7623
2019,7,5,45.62470000000001
2019,7,6,0.0
2019,7,7,0.014000000000000004
2019,7,8,0.002
2019,7,9,0.022
2019,7,10,0.008
2019,7,11,0.11599999999999998
2019,7,12,0.018000000000000002
2019,7,13,0.012
2019,7,14,0.09999999999999998
2019,7,15,0.012
2019,7,16,5.0105
2019,7,17,0.048000000000000015
2019,7,18,0.0
2019,7,19,0.002
2019,7,20,0.0
2019,7,21,2.2788
2019,7,22,0.0
2019,7,23,0.0020000000000000005
2019,7,24,0.0
2019,7,25,0.0
2019,7,26,0.0
2019,7,27,0.0
2019,7,28,0.0
2019,7,29,0.0
2019,7,30,0.0
2019,7,31,0.0
2019,8,1,0.07
2019,8,2,0.0
2019,8,3,8.714599999999992
2019,8,4,1.6126999999999967
2019,8,5,0.2219999999999999
2019,8,6,0.0
2019,8,7,0.0
2019,8,8,0.006000000000000001
2019,8,9,0.012
2019,8,10,0.004
2019,8,11,0.002
2019,8,12,0.006000000000000001
2019,8,13,0.018
2019,8,14,0.5468999999999998
2019,8,15,0.05200000000000002
2019,8,16,0.03800000000000001
2019,8,17,0.03800000000000001
2019,8,18,0.03800000000000001
2019,8,19,6.660800000000002
2019,8,20,0.006000000000000001
2019,8,21,2.3702
2019,8,22,0.07600000000000003
2019,8,23,0.004
2019,8,24,0.0
2019,8,25,0.12999999999999998
2019,8,26,0.0
2019,8,27,0.0
2019,8,28,0.0
2019,8,29,0.0
2019,8,30,0.0
2019,8,31,0.0
2019,9,1,14.867200000000011
2019,9,2,15.017700000000014
2019,9,3,19.42030000000002
2019,9,4,8.585100000000002
2019,9,5,0.8523999999999999
2019,9,6,12.949000000000012
2019,9,7,10.749799999999999
2019,9,8,0.0
2019,9,9,0.42719999999999997
2019,9,10,0.3472
2019,9,11,0.0
2019,9,12,0.0
2019,9,13,0.0
2019,9,14,0.7692
2019,9,15,0.002
2019,9,16,0.0
2019,9,17,0.0
2019,9,18,0.0
2019,9,19,0.0
2019,9,20,2.6374999999999984
2019,9,21,15.582400000000012
2019,9,22,4.603599999999999
2019,9,23,1.4786
2019,9,24,0.03400000000000001
2019,9,25,1.4406999999999999
2019,9,26,0.0
2019,9,27,0.0
2019,9,28,0.036000000000000004
2019,9,29,0.0
2019,9,30,0.0
2019,10,1,12.842100000000002
2019,10,2,25.188200000000002
2019,10,3,1.5396999999999985
2019,10,4,4.175299999999999
2019,10,5,1.1016000000000001
2019,10,6,0.05560000000000001
2019,10,7,11.48680000000001
2019,10,8,2.5241999999999987
2019,10,9,2.5317999999999987
2019,10,10,0.10679999999999999
2019,10,11,0.0
2019,10,12,0.0
2019,10,13,0.0
2019,10,14,0.002
2019,10,15,1.0846000000000002
2019,10,16,2.2619999999999987
2019,10,17,0.026000000000000002
2019,10,18,5.597599999999999
2019,10,19,0.0
2019,10,20,0.2712999999999998
2019,10,21,1.2585000000000004
2019,10,22,0.0
2019,10,23,0.11909999999999991
2019,10,24,0.5105
2019,10,25,0.08909999999999997
2019,10,26,0.0
2019,10,27,0.0
2019,10,28,8.218799999999998
2019,10,29,0.0
2019,10,30,0.0
2019,10,31,0.0
2019,11,1,0.07800000000000004
2019,11,2,1.2929
2019,11,3,0.013999999999999999
2019,11,4,0.0
2019,11,5,10.151100000000008
2019,11,6,9.328099999999997
2019,11,7,0.05600000000000002
2019,11,8,0.024000000000000004
2019,11,9,0.0
2019,11,10,4.853399999999996
2019,11,11,1.7379999999999987
2019,11,12,1.0727000000000004
2019,11,13,0.0
2019,11,14,13.378700000000004
2019,11,15,11.72260000000001
2019,11,16,0.0
2019,11,17,0.0
2019,11,18,0.0
2019,11,19,0.0
2019,11,20,0.012
2019,11,21,0.004
2019,11,22,1.3222999999999991
2019,11,23,6.687099999999999
2019,11,24,1.1464999999999987
2019,11,25,0.0
2019,11,26,0.0
2019,11,27,23.69490000000001
2019,11,28,5.810300000000005
2019,11,29,0.07800000000000004
2019,11,30,0.462
2019,12,1,1.0273000000000014
2019,12,2,0.7400000000000003
2019,12,3,0.002
2019,12,4,0.002
2019,12,5,8.677400000000004
2019,12,6,2.229899999999999
2019,12,7,0.10400000000000001
2019,12,8,0.07999999999999999
2019,12,9,1.0154000000000005
2019,12,10,23.510300000000008
2019,12,11,1.4797999999999993
2019,12,12,5.715199999999998
2019,12,13,12.831299999999999
2019,12,14,6.821100000000001
2019,12,15,0.0
2019,12,16,0.0
2019,12,17,4.5995
2019,12,18,5.912999999999994
2019,12,19,1.752999999999999
2019,12,20,0.012
2019,12,21,0.004
2019,12,22,0.01
2019,12,23,11.516799999999991
2019,12,24,0.8545000000000005
2019,12,25,0.016
2019,12,26,0.0
2019,12,27,0.0
2019,12,28,0.01
2019,12,29,0.03200000000000001
2019,12,30,0.49200000000000016
2019,12,31,0.49200000000000016
2020,1,1,2.5434999999999994
2020,1,2,9.373599999999998
2020,1,3,9.491399999999993
2020,1,4,7.146299999999997
2020,1,5,1.3085999999999993
2020,1,6,6.180800000000002
2020,1,7,1.3447999999999993
2020,1,8,65.65910000000005
2020,1,9,9.559199999999993
2020,1,10,9.278500000000006
2020,1,11,3.8798999999999997
2020,1,12,5.329799999999995
2020,1,13,7.3375
2020,1,14,3.7
2020,1,15,1.9524999999999988
2020,1,16,7.617999999999998
2020,1,17,20.719299999999993
2020,1,18,6.635800000000006
2020,1,19,2.812099999999999
2020,1,20,2.952099999999998
2020,1,21,0.9972000000000009
2020,1,22,7.452400000000008
2020,1,23,7.574400000000009
2020,1,24,5.458300000000003
2020,1,25,8.950899999999995
2020,1,26,5.351799999999997
2020,1,27,6.159600000000001
2020,1,28,6.899299999999993
2020,1,29,42.541399999999996
2020,1,30,7.123200000000001
2020,1,31,6.994200000000003
2020,2,1,15.482399999999991
2020,2,2,17.137099999999997
2020,2,3,22.02149999999999
2020,2,4,9.226700000000005
2020,2,5,0.2
2020,2,6,1.38
2020,2,7,4.91
2020,2,8,14.03
2020,2,9,4.93
2020,2,10,84.13
2020,2,11,1.6
2020,2,12,0.6000000000000001
2020,2,13,1.1900000000000002
2020,2,14,0.2
2020,2,15,0.0
2020,2,16,0.0
2020,2,17,0.0
2020,2,18,0.79
2020,2,19,0.99
2020,2,20,3.34
2020,2,21,1.39
2020,2,22,1.19
2020,2,23,0.2
2020,2,24,5.3100000000000005
2020,2,25,8.690000000000001
2020,2,26,21.49
2020,2,27,26.99
2020,2,28,0.6000000000000001
2020,2,29,2.18
2020,3,1,2.38
2020,3,2,16.330000000000002
2020,3,3,9.26
2020,3,4,0.2
2020,3,5,0.0
2020,3,6,0.0
