Year,Month,Day,Precipitation
2017,10,6,0.0
2017,10,7,1.0
2017,10,8,0.0
2017,10,9,0.0
2017,10,10,1.0
2017,10,11,8.799999999999999
2017,10,12,0.0
2017,10,13,0.0
2017,10,14,0.0
2017,10,15,0.0
2017,10,16,0.0
2017,10,17,0.0
2017,10,18,0.0
2017,10,19,0.0
2017,10,20,0.0
2017,10,21,0.0
2017,10,22,8.200000000000001
2017,10,23,0.2
2017,10,24,0.0
2017,10,25,0.0
2017,10,26,5.8
2017,10,27,47.8
2017,10,28,2.8000000000000003
2017,10,29,25.8
2017,10,30,21.2
2017,10,31,0.2
2017,11,1,0.0
2017,11,2,0.0
2017,11,3,3.6
2017,11,4,59.4
2017,11,5,5.6000000000000005
2017,11,6,0.2
2017,11,7,0.0
2017,11,8,0.0
2017,11,9,9.2
2017,11,10,13.2
2017,11,11,23.4
2017,11,12,0.0
2017,11,13,0.0
2017,11,14,0.0
2017,11,15,0.0
2017,11,16,0.0
2017,11,17,6.4
2017,11,18,2.4
2017,11,19,17.2
2017,11,20,1.2000000000000002
2017,11,21,30.599999999999998
2017,11,22,27.400000000000002
2017,11,23,0.0
2017,11,24,0.0
2017,11,25,0.0
2017,11,26,6.6000000000000005
2017,11,27,0.2
2017,11,28,0.2
2017,11,29,0.0
2017,11,30,14.4
2017,12,1,4.800000000000001
2017,12,2,0.4
2017,12,3,0.0
2017,12,4,0.0
2017,12,5,0.0
2017,12,6,1.8
2017,12,7,23.2
2017,12,8,21.2
2017,12,9,0.0
2017,12,10,0.0
2017,12,11,0.0
2017,12,12,4.0
2017,12,13,0.0
2017,12,14,0.0
2017,12,15,3.6
2017,12,16,0.2
2017,12,17,0.0
2017,12,18,0.0
2017,12,19,11.0
2017,12,20,2.6
2018,1,1,1.2000000000000002
2018,1,2,15.8
2018,1,3,14.0
2018,1,4,6.199999999999999
2018,1,5,0.0
2018,1,6,0.2
2018,1,7,10.2
2018,1,8,4.0
2018,1,9,0.8
2018,1,10,0.0
2018,1,11,24.6
2018,1,12,14.2
2018,1,13,38.8
2018,1,14,3.4000000000000004
2018,1,15,1.8
2018,1,16,4.0
2018,1,17,0.2
2018,1,18,1.0
2018,1,19,0.0
2018,1,20,1.2
2018,1,21,0.6000000000000001
2018,1,22,0.0
2018,1,23,0.0
2018,1,24,1.2000000000000002
2018,1,25,3.4
2018,1,26,2.2
2018,1,27,0.2
2018,1,28,19.599999999999998
2018,1,29,9.6
2018,1,30,22.6
2018,1,31,0.0
2018,2,1,0.0
2018,2,2,0.4
2018,2,3,0.0
2018,2,4,0.0
2018,2,5,0.2
2018,2,6,0.6000000000000001
2018,2,7,0.0
2018,2,8,0.0
2018,2,9,0.0
2018,2,10,0.0
2018,2,11,0.0
2018,2,12,0.2
2018,2,13,0.0
2018,2,14,27.0
2018,2,15,0.0
2018,2,16,9.8
2018,2,17,0.6000000000000001
2018,2,18,0.0
2018,2,19,8.0
2018,2,20,6.4
2018,2,21,5.8
2018,2,22,0.0
2018,2,23,0.0
2018,2,24,0.0
2018,2,25,0.0
2018,2,26,39.8
2018,2,27,20.8
2018,2,28,0.0
2018,3,1,12.2
2018,3,2,2.2
2018,3,3,20.2
2018,3,4,0.0
2018,3,5,0.0
2018,3,6,0.0
2018,3,7,20.0
2018,3,8,3.8
2018,3,9,0.0
2018,3,10,14.0
2018,3,11,0.2
2018,3,12,0.0
2018,3,13,0.0
2018,3,14,0.0
2018,3,15,0.0
2018,3,16,10.6
2018,3,17,0.0
2018,3,18,0.0
2018,3,19,3.0
2018,3,20,35.8
2018,3,21,54.2
2018,3,22,27.0
2018,3,23,1.5999999999999999
2018,3,24,0.0
2018,3,25,0.0
2018,3,26,1.0
2018,3,27,7.6000000000000005
2018,3,28,0.0
2018,3,29,0.0
2018,3,30,0.2
2018,3,31,0.0
2018,4,1,4.6
2018,4,2,1.6
2018,4,3,8.0
2018,4,4,0.4
2018,4,5,0.0
2018,4,26,0.0
2018,4,27,0.0
2018,4,28,0.0
2018,4,29,0.0
2018,4,30,0.0
2018,5,1,0.0
2018,5,2,0.0
2018,5,3,0.0
2018,5,4,0.0
2018,5,5,0.0
2018,5,6,24.4
2018,5,7,0.2
2018,5,8,0.0
2018,5,9,0.0
2018,5,10,0.0
2018,5,11,0.0
2018,5,12,0.0
2018,5,13,0.0
2018,5,14,0.0
2018,5,15,4.8
2018,5,16,0.0
2018,5,17,3.6
2018,8,2,0.2
2018,8,3,33.4
2018,8,4,12.6
2018,8,6,33.0
2018,8,7,0.4
2018,8,9,11.200000000000001
2018,8,22,0.0
2018,8,23,0.0
2018,8,24,0.0
2018,8,25,7.2
2018,8,26,0.2
2018,8,27,0.0
2018,8,28,0.0
2018,8,29,0.0
2018,8,30,0.0
2018,8,31,0.0
2018,9,1,0.0
2018,9,2,0.0
2018,9,3,0.0
2018,9,4,0.0
2018,9,5,0.0
2018,9,6,0.0
2018,9,7,0.0
2018,9,8,0.0
2018,9,9,0.0
2018,9,10,0.0
2020,3,11,0.4
2020,3,12,0.0
2020,3,13,0.0
2020,3,14,0.0
2020,3,15,0.0
2020,3,16,14.2
2020,3,17,0.0
2020,3,18,4.4
2020,3,19,2.2
2020,3,20,4.2
2020,3,21,25.400000000000002
2020,3,22,0.0
2020,3,23,0.0
2020,3,24,0.0
2020,3,25,0.0
2020,3,26,0.0
2020,3,27,0.0
2020,3,28,0.0
2020,3,29,43.6
2020,3,30,2.0
2020,3,31,0.0
2020,4,1,0.0
2020,4,2,0.0
2020,4,3,0.0
2020,4,4,0.0
2020,4,5,0.0
2020,4,6,0.0
2020,4,7,1.4
2020,4,8,0.2
2020,4,9,0.0
2020,4,10,0.0
2020,4,11,0.0
2020,4,12,0.0
2020,4,13,0.0
2020,4,14,4.6000000000000005
2020,4,15,0.2
2020,4,16,0.0
2020,4,17,0.0
2020,4,18,0.0
2020,4,19,0.0
2020,4,20,0.0
2020,4,21,0.0
2020,4,22,0.0
2020,4,23,0.0
2020,4,24,0.0
2020,4,25,0.0
2020,4,26,0.0
2020,4,27,0.0
2020,4,28,0.0
2020,4,29,0.0
2020,4,30,0.0
2020,5,1,0.0
2020,5,2,0.0
2020,5,3,0.0
2020,5,4,0.0
